FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Cluster
50087.0,69385.0,20888.0,32407.0,293,176,298,171,56956.0,53520.0,42027.0,40798.0,247.7,PEuk1,4
17416.0,26397.0,5453.0,8178.0,71,143,89,111,27250.0,28265.0,6415.0,13819.0,247.7,PEuk1,4
55403.0,72305.0,34423.0,55291.0,305,254,253,148,64915.0,58316.0,16728.0,16808.0,247.7,PEuk1,4
5652.0,18465.0,1220.0,3684.0,3400,4007,4014,4512,9436.0,10063.0,554.0,900.0,247.7,Syn,6
16131.0,28253.0,2068.0,4279.0,4378,4644,6389,6350,18435.0,18586.0,3935.0,6003.0,247.8,Syn,6
3213.0,9721.0,1144.0,3138.0,1182,1323,2784,3303,7200.0,8464.0,922.0,2148.0,247.8,Syn,6
2566.0,8489.0,911.0,3347.0,2280,3859,3210,4998,7853.0,12123.0,457.0,967.0,247.9,Syn,6
1607.0,4377.0,300.0,1828.0,346,504,272,219,5981.0,8604.0,3346.0,3105.0,247.9,PEuk1,4
2091.0,7834.0,0.0,0.0,314,353,266,118,11161.0,10883.0,1503.0,1680.0,247.9,PEuk1,4
1280.0,5916.0,276.0,1139.0,360,744,158,486,2787.0,4999.0,77431.0,121218.0,247.9,PEuk1,4
720292.0,871855.0,98293.0,139744.0,64635,59899,76836,72164,808453.0,662316.0,622832.0,474830.0,247.9,Crypto,1
8946.0,18305.0,4921.0,8199.0,5172,5948,5884,6082,15482.0,15363.0,1187.0,2523.0,248.0,Syn,6
139376.0,232486.0,18787.0,31122.0,221,188,134,82,36685.0,36842.0,25940.0,32001.0,248.0,PEuk1,4
6461.0,9802.0,3124.0,5923.0,1000,935,2181,2384,5851.0,6260.0,3378.0,3491.0,248.1,Syn,6
83035.0,134004.0,6474.0,9724.0,25,146,0,46,125916.0,104931.0,39979.0,39778.0,248.1,PEuk1,4
5897.0,15259.0,944.0,1883.0,4282,4852,6406,7084,17043.0,19332.0,1322.0,3252.0,248.2,Syn,6
150100.0,223615.0,28223.0,40614.0,0,170,89,67,223286.0,184133.0,95870.0,95052.0,248.2,PEuk2,5
2012.0,8942.0,0.0,394.0,249,211,100,0,2291.0,4117.0,813.0,1111.0,248.2,PEuk1,4
297969.0,419575.0,22507.0,31260.0,566,601,102,75,411137.0,349975.0,138994.0,128536.0,248.2,Nano1,2
1154.0,6187.0,0.0,0.0,116,71,149,26,3151.0,6207.0,375.0,706.0,248.3,PEuk1,4
407717.0,555884.0,28154.0,41213.0,771,743,510,179,541349.0,455599.0,125055.0,141570.0,248.3,Nano1,2
2341370.0,1366410.0,6452870.0,3870970.0,23056,8718,7297,2640,331160.0,222127.0,209458.0,121860.0,248.4,Nano1,2
517272.0,680423.0,163939.0,247857.0,668,331,452,161,464007.0,389001.0,192004.0,189502.0,248.4,Nano1,2
5559.0,14591.0,2720.0,5941.0,3037,2949,5014,5713,14035.0,16258.0,275.0,1243.0,248.4,Syn,6
4281.0,9032.0,4911.0,9577.0,2769,2913,4482,4565,14880.0,15336.0,2696.0,3816.0,248.4,Syn,6
4216.0,8691.0,746.0,3261.0,1571,1855,2073,2522,5231.0,5727.0,1836.0,1491.0,248.4,Syn,6
14016.0,14008.0,3613.0,5342.0,1641,2097,5044,5216,14555.0,14688.0,5238.0,5831.0,248.4,Syn,6
61320.0,100098.0,7103.0,11703.0,3639,3350,5231,5106,13507.0,12083.0,2318.0,3231.0,248.5,Syn,6
3916.0,7218.0,1436.0,3128.0,2426,2671,3796,4035,10010.0,9871.0,939.0,3416.0,248.5,Syn,6
8475.0,16015.0,2143.0,5256.0,10334,10253,11361,11721,23012.0,23411.0,1876.0,3539.0,248.6,Syn,6
7229.0,9704.0,6061.0,7388.0,5274,5605,5648,5884,13640.0,14012.0,2342.0,2998.0,248.6,Syn,6
4812.0,13808.0,506.0,2927.0,2132,2575,3280,3785,9598.0,11580.0,1430.0,1825.0,248.7,Syn,6
4204.0,12887.0,1550.0,4646.0,2349,2465,3339,3638,7829.0,8733.0,211.0,1287.0,248.7,Syn,6
1944.0,10161.0,1088.0,3772.0,2773,4902,2912,5003,7375.0,12384.0,0.0,1263.0,248.7,Syn,6
32082.0,38276.0,5108.0,10168.0,37,71,247,132,31788.0,30333.0,11981.0,23129.0,248.7,PEuk1,4
8631.0,10576.0,272.0,1262.0,1423,1521,1902,1961,7179.0,7032.0,92.0,1127.0,248.7,Syn,6
35157.0,56261.0,9454.0,15135.0,0,199,396,233,48968.0,46991.0,24658.0,37028.0,248.8,PEuk1,4
10609.0,22400.0,1776.0,4198.0,2751,2939,4763,4850,11248.0,11634.0,3171.0,2927.0,248.8,Syn,6
6831.0,17682.0,1900.0,4371.0,3295,3639,3757,4004,11260.0,12701.0,1392.0,2053.0,248.9,Syn,6
33738.0,54539.0,9858.0,17306.0,640,295,196,187,39026.0,35870.0,22601.0,34215.0,248.9,PEuk1,4
5184.0,14547.0,1889.0,4346.0,2168,2839,3275,4075,8154.0,10233.0,950.0,1323.0,248.9,Syn,6
16775.0,14982.0,2715.0,5754.0,6527,6526,7230,7376,19444.0,19695.0,4309.0,4110.0,249.0,Syn,6
30634.0,58081.0,569.0,2455.0,0,8,0,63,41147.0,35400.0,27947.0,26674.0,249.0,PEuk1,4
59584.0,84396.0,4330.0,8391.0,231,252,155,219,59770.0,54039.0,48560.0,42299.0,249.0,PEuk1,4
63040.0,95962.0,4993.0,7987.0,255,251,326,129,39659.0,36734.0,28629.0,28091.0,249.0,PEuk1,4
74818.0,119761.0,9954.0,17083.0,0,85,128,195,85158.0,77071.0,56617.0,53735.0,249.0,PEuk1,4
118680.0,181340.0,37292.0,57559.0,556,305,131,138,185449.0,160235.0,88905.0,71589.0,249.1,PEuk2,5
5498.0,7743.0,4059.0,5264.0,1934,1729,2824,2697,8076.0,7595.0,1199.0,1619.0,249.1,Syn,6
1421.0,6401.0,3960.0,9537.0,240,102,83,0,25077.0,29250.0,1950.0,2563.0,249.1,PEuk1,4
975.0,6003.0,375.0,2771.0,215,151,105,0,4179.0,9494.0,2391.0,4633.0,249.1,PEuk1,4
1176660.0,1037060.0,2112600.0,2439120.0,11557,8042,1592,892,1970780.0,1103340.0,774233.0,464156.0,249.1,Nano1,2
2883.0,16703.0,1179.0,4842.0,1924,5010,2058,5132,5073.0,11830.0,1480.0,2223.0,249.1,Syn,6
1952.0,10843.0,781.0,3753.0,2459,5475,2701,5674,6400.0,13087.0,738.0,1774.0,249.1,Syn,6
14726.0,20759.0,9420.0,14807.0,6011,5979,8544,8381,23957.0,22593.0,6438.0,4760.0,249.2,Syn,6
18013.0,22744.0,3834.0,6302.0,3937,4320,6725,6633,18104.0,18220.0,4782.0,6896.0,249.2,Syn,6
11648.0,32359.0,1553.0,2597.0,4897,4615,7294,6925,20684.0,18970.0,3685.0,5629.0,249.3,Syn,6
11744.0,22481.0,2995.0,5120.0,9272,9999,10485,10777,27235.0,27936.0,2871.0,4306.0,249.3,Syn,6
42589.0,75474.0,13715.0,21329.0,239,186,0,83,53119.0,50429.0,29265.0,42072.0,249.3,PEuk1,4
15994.0,23167.0,3680.0,8063.0,7218,7707,9579,10023,28290.0,29045.0,1316.0,3300.0,249.3,Syn,6
15543.0,28210.0,2162.0,3320.0,2407,2351,3402,2972,10338.0,10769.0,2254.0,2547.0,249.4,Syn,6
5997.0,14427.0,2638.0,5655.0,3959,4376,5550,6282,16827.0,18277.0,1429.0,2163.0,249.4,Syn,6
7708.0,13264.0,2731.0,4228.0,2752,2754,4076,4124,10022.0,9408.0,1605.0,1861.0,249.5,Syn,6
65043.0,112474.0,41095.0,68714.0,218,211,71,53,64556.0,60892.0,27212.0,42753.0,249.5,PEuk1,4
6628.0,12655.0,1872.0,3977.0,1250,1342,3532,3653,8933.0,8973.0,772.0,1370.0,249.6,Syn,6
18104.0,22499.0,6591.0,10128.0,5830,5859,8279,8143,24569.0,23111.0,7119.0,6812.0,249.6,Syn,6
32580.0,45132.0,9348.0,11898.0,2120,1769,4549,4285,14115.0,13616.0,3703.0,4421.0,249.6,Syn,6
17974.0,32840.0,4626.0,7128.0,3669,3361,4486,4373,14604.0,14086.0,5209.0,4144.0,249.8,Syn,6
66651.0,94670.0,39616.0,64939.0,439,228,199,160,73845.0,68800.0,35403.0,48511.0,249.8,PEuk1,4
1427.0,8881.0,1536.0,6115.0,966,2843,1145,2987,2902.0,8212.0,919.0,1543.0,249.8,Syn,6
321946.0,429431.0,264982.0,352831.0,1058,782,171,272,50382.0,45408.0,30613.0,36489.0,249.9,PEuk1,4
33807.0,51802.0,9355.0,14511.0,186,185,491,232,55927.0,53012.0,25955.0,38266.0,249.9,PEuk1,4
74640.0,128450.0,9713.0,16750.0,483,187,0,127,67464.0,61470.0,57681.0,53943.0,250.0,PEuk1,4
408976.0,548342.0,136713.0,208220.0,843,810,276,241,213091.0,184361.0,211084.0,166088.0,250.0,PEuk2,5
6442.0,11084.0,1206.0,2661.0,3732,4213,4388,4507,9977.0,9922.0,6.0,1605.0,250.4,Syn,6
55048.0,83425.0,9166.0,16062.0,284,212,259,104,27231.0,25439.0,14293.0,19001.0,250.4,PEuk1,4
760.0,3891.0,367.0,2850.0,526,1582,512,1471,1593.0,4080.0,1398.0,3171.0,250.4,Syn,6
1783.0,6105.0,1354.0,4261.0,2693,3837,3416,4940,9964.0,14346.0,0.0,0.0,250.4,Syn,6
1166.0,5458.0,1682.0,5865.0,183,78,143,44,3278.0,5237.0,1132.0,1647.0,250.4,PEuk1,4
1529410.0,1122780.0,4012060.0,3600060.0,9736,4080,1810,865,528075.0,416872.0,179640.0,168036.0,250.4,Nano1,2
5933.0,13407.0,3824.0,7401.0,11409,11238,11911,12549,25022.0,24704.0,2306.0,2543.0,250.5,Syn,6
1741600.0,1440360.0,3022400.0,2891800.0,5290,2864,1741,797,368858.0,299273.0,141731.0,115984.0,250.5,Nano1,2
15456.0,22354.0,3436.0,4887.0,5166,4790,7142,6919,19689.0,19709.0,6546.0,5353.0,250.5,Syn,6
3134.0,12455.0,772.0,2360.0,1108,2239,1213,2706,2834.0,6169.0,1880.0,1871.0,250.5,Syn,6
1011.0,6597.0,643.0,3284.0,375,1100,576,1779,1549.0,4617.0,355.0,523.0,250.5,Syn,6
3783.0,7313.0,2389.0,4737.0,3826,4215,4095,4516,12016.0,12500.0,1939.0,1819.0,250.6,Syn,6
27849.0,44298.0,16942.0,27539.0,142,181,100,88,33540.0,33140.0,31206.0,26992.0,250.6,PEuk1,4
5218.0,17726.0,1797.0,5437.0,4713,6100,6280,8632,16496.0,22005.0,720.0,1167.0,250.7,Syn,6
9108.0,17082.0,1744.0,4281.0,3171,3164,4062,4080,11605.0,12078.0,1807.0,3667.0,250.8,Syn,6
13260.0,17602.0,7238.0,9076.0,17806,17628,17073,16902,40721.0,37249.0,3864.0,4006.0,250.8,Syn,6
9010.0,16908.0,3805.0,5143.0,9894,10163,13086,13703,31178.0,31622.0,4124.0,4658.0,250.9,Syn,6
18448.0,34997.0,2349.0,3498.0,10798,10767,14496,14674,39410.0,38437.0,2467.0,9298.0,251.0,Syn,6
5500.0,9279.0,1834.0,2200.0,104,140,0,72,7613.0,5677.0,2747.0,2006.0,251.0,PEuk1,4
351255.0,475622.0,21602.0,31074.0,526,282,149,115,440835.0,367044.0,218353.0,172835.0,251.0,Nano1,2
40973.0,67187.0,23144.0,36875.0,104,137,0,9,47019.0,45294.0,38950.0,35075.0,251.0,PEuk1,4
4847.0,15512.0,1026.0,2300.0,3976,4763,4578,5563,12044.0,14248.0,1071.0,1391.0,251.1,Syn,6
4696.0,9214.0,1620.0,4685.0,6299,7180,7890,8441,15231.0,16132.0,976.0,1479.0,251.1,Syn,6
4949.0,9234.0,4485.0,6739.0,56,9,182,83,6776.0,4093.0,6196.0,4126.0,251.1,PEuk1,4
639076.0,771098.0,752404.0,916081.0,2447,1634,1019,585,298995.0,254004.0,136084.0,114307.0,251.1,PEuk2,5
1619.0,10099.0,1150.0,5426.0,2265,4130,2615,4795,6082.0,11083.0,366.0,539.0,251.2,Syn,6
19634.0,33285.0,10776.0,19173.0,423,351,163,120,32076.0,32729.0,11570.0,19663.0,251.3,PEuk1,4
521352.0,660558.0,171128.0,240656.0,698,653,433,223,347034.0,295097.0,163854.0,146900.0,251.3,PEuk2,5
64504.0,100403.0,13909.0,18547.0,320,180,0,54,51865.0,49803.0,46071.0,40010.0,251.4,PEuk1,4
13366.0,25944.0,2756.0,5886.0,5510,5968,8712,9814,21320.0,22464.0,1536.0,3113.0,251.4,Syn,6
4234.0,11800.0,1421.0,3895.0,3735,4600,5291,6554,13769.0,16671.0,342.0,3178.0,251.4,Syn,6
1766.0,11570.0,8.0,2071.0,222,155,140,31,2592.0,4246.0,45.0,359.0,251.4,PEuk1,4
5355.0,17236.0,576.0,2329.0,167,129,141,56,3691.0,7240.0,29424.0,53151.0,251.4,PEuk1,4
121504.0,182307.0,29471.0,44753.0,372,283,185,100,220010.0,187813.0,57713.0,70933.0,251.4,PEuk2,5
77748.0,118063.0,61758.0,85275.0,164,148,428,128,87356.0,80728.0,85776.0,63775.0,251.4,PEuk1,4
8598.0,29736.0,638.0,2511.0,3648,3814,4815,5674,12312.0,14096.0,74.0,2302.0,251.5,Syn,6
145960.0,228912.0,8308.0,14083.0,300,190,392,162,167860.0,147697.0,52178.0,60526.0,251.5,PEuk2,5
46616.0,71930.0,24138.0,39111.0,0,133,125,59,37408.0,34039.0,37401.0,28235.0,251.6,PEuk1,4
61406.0,84547.0,13890.0,19302.0,625,375,194,149,51388.0,48217.0,25167.0,34714.0,251.6,PEuk1,4
1861.0,6894.0,3031.0,8553.0,2557,4270,3147,5055,5883.0,10235.0,121.0,917.0,251.7,Syn,6
33307.0,58948.0,22531.0,37499.0,287,350,0,0,63869.0,61118.0,23532.0,42755.0,251.7,PEuk1,4
19741.0,25984.0,3874.0,4824.0,3856,4430,5672,5926,16749.0,16631.0,4851.0,4743.0,251.7,Syn,6
29283.0,42992.0,11044.0,16118.0,530,492,0,40,26935.0,23684.0,25421.0,19654.0,251.7,PEuk1,4
31406.0,46645.0,3373.0,5856.0,0,31,26,25,40984.0,39486.0,14983.0,26607.0,251.7,PEuk1,4
6424.0,15718.0,1239.0,2724.0,3769,4183,5218,6191,13961.0,16229.0,758.0,2862.0,251.8,Syn,6
2352.0,10938.0,200.0,1561.0,5836,14303,7594,17782,17789.0,31668.0,2921.0,9486.0,251.9,Syn,6
32409.0,56519.0,1620.0,5135.0,8414,8313,12748,12881,32233.0,32397.0,5956.0,6146.0,251.9,Syn,6
3228.0,14107.0,492.0,1977.0,1733,2731,2353,3650,4786.0,6909.0,0.0,116.0,251.9,Syn,6
6676.0,14007.0,5099.0,8436.0,4572,4583,6661,6840,16250.0,16699.0,3572.0,4786.0,252.0,Syn,6
558.0,2370.0,3.0,921.0,174,85,166,144,1300.0,4068.0,14722.0,24378.0,252.0,PEuk1,4
277564.0,370261.0,30683.0,47730.0,385,322,297,139,247442.0,215110.0,121320.0,114646.0,252.0,PEuk2,5
6808.0,13881.0,1903.0,3274.0,4245,4709,5797,6451,14176.0,15266.0,378.0,1446.0,252.0,Syn,6
7205.0,11670.0,2425.0,4379.0,6162,6695,8036,7803,20221.0,20468.0,2289.0,4073.0,252.0,Syn,6
31762.0,44645.0,9312.0,16374.0,23,149,177,90,39317.0,37592.0,14299.0,25419.0,252.1,PEuk1,4
14316.0,23140.0,3678.0,5111.0,5748,5730,6715,6763,16678.0,15679.0,5734.0,3754.0,252.1,Syn,6
6271.0,14129.0,1687.0,4589.0,2516,2688,3434,3921,9912.0,10763.0,1164.0,2210.0,252.2,Syn,6
796.0,3626.0,0.0,993.0,521,1349,610,1648,1544.0,4481.0,0.0,310.0,252.2,Syn,6
117218.0,172157.0,10383.0,16251.0,188,137,122,89,191063.0,156558.0,76601.0,75031.0,252.2,PEuk2,5
56426.0,78795.0,23709.0,37214.0,58,173,219,107,50142.0,48933.0,24193.0,38975.0,252.2,PEuk1,4
8177.0,10134.0,3730.0,3776.0,279,157,417,248,9609.0,4411.0,2335.0,1033.0,252.3,PEuk1,4
227895.0,312952.0,22478.0,33295.0,1148,364,677,224,318349.0,262980.0,148148.0,109008.0,252.3,PEuk2,5
2793.0,8698.0,1544.0,2809.0,3727,4595,4425,5485,10711.0,13756.0,507.0,1946.0,252.3,Syn,6
4825.0,10141.0,2228.0,4168.0,2464,2583,3206,3406,9556.0,9748.0,1400.0,1956.0,252.3,Syn,6
1129240.0,980927.0,4453830.0,5083580.0,2866,2050,1540,750,291266.0,251951.0,138657.0,121091.0,252.4,PEuk2,5
22343.0,33900.0,0.0,2633.0,7240,7337,10378,10795,28481.0,28722.0,4164.0,5935.0,252.4,Syn,6
9355.0,18490.0,3050.0,4950.0,2639,2301,3807,3612,10628.0,9402.0,2535.0,2842.0,252.4,Syn,6
11737.0,16048.0,3640.0,4984.0,6602,6298,7259,6989,16657.0,15871.0,3317.0,2688.0,252.4,Syn,6
19315.0,36592.0,5487.0,8766.0,8366,8482,10932,11613,29227.0,30693.0,3432.0,5059.0,252.5,Syn,6
29165.0,46789.0,3053.0,5514.0,315,283,206,187,35917.0,32413.0,21923.0,25513.0,252.5,PEuk1,4
10488.0,19784.0,2253.0,2329.0,3259,3156,4799,5373,13762.0,14713.0,370.0,3671.0,252.6,Syn,6
23542.0,40305.0,7096.0,12578.0,239,108,209,88,46268.0,44068.0,25573.0,33988.0,252.6,PEuk1,4
28154.0,42332.0,4650.0,6983.0,364,160,0,0,35643.0,30674.0,16963.0,21374.0,252.6,PEuk1,4
46450.0,68692.0,4277.0,6124.0,459,208,0,115,46324.0,46191.0,26773.0,37569.0,252.6,PEuk1,4
10630.0,15243.0,2971.0,5833.0,4961,5019,5995,5893,14928.0,14323.0,3928.0,3847.0,252.8,Syn,6
5167.0,8418.0,2430.0,3623.0,4009,4212,5478,5956,14700.0,15850.0,1678.0,2587.0,252.9,Syn,6
4312.0,15527.0,940.0,2588.0,3968,4652,4653,5738,9917.0,11670.0,0.0,2345.0,252.9,Syn,6
77009.0,125684.0,43033.0,60317.0,2383,2383,6832,6568,18185.0,17830.0,10637.0,8188.0,253.0,Syn,6
5195.0,16670.0,2447.0,6889.0,2938,3110,3850,4195,10575.0,11786.0,966.0,2248.0,253.0,Syn,6
7244.0,15262.0,760.0,2602.0,3932,3940,4458,4458,11822.0,11458.0,972.0,2115.0,253.0,Syn,6
2111.0,7086.0,616.0,2468.0,2619,3380,3367,4371,8288.0,10555.0,1348.0,2032.0,253.1,Syn,6
9775.0,16082.0,2997.0,6840.0,1709,1611,4666,4686,11849.0,12066.0,3055.0,3301.0,253.1,Syn,6
4194.0,13943.0,2339.0,5396.0,3226,3280,4931,5325,13411.0,14882.0,836.0,1370.0,253.1,Syn,6
12474.0,22287.0,2219.0,5229.0,5440,4936,7723,7592,21613.0,21327.0,4078.0,4625.0,253.1,Syn,6
17222.0,34610.0,11600.0,20674.0,1451,1479,3598,3803,10149.0,10861.0,1647.0,4033.0,253.2,Syn,6
25097.0,27385.0,6244.0,9620.0,412,294,2,26,28870.0,26106.0,20338.0,20849.0,253.2,PEuk1,4
22156.0,36431.0,2758.0,4666.0,7114,7252,9674,9732,28341.0,27456.0,1991.0,5668.0,253.3,Syn,6
36474.0,57312.0,4978.0,7037.0,493,310,279,122,56979.0,52965.0,27671.0,38148.0,253.3,PEuk1,4
40315.0,51294.0,22222.0,35071.0,86,100,124,114,36317.0,32705.0,29338.0,23941.0,253.4,PEuk1,4
2922.0,8380.0,0.0,516.0,47,7,181,77,2927.0,4804.0,1169.0,1375.0,253.4,PEuk1,4
2433.0,6597.0,267.0,1288.0,103,124,87,15,6317.0,6134.0,0.0,132.0,253.4,PEuk1,4
432418.0,568907.0,63457.0,94211.0,1082,921,141,190,519895.0,419617.0,234617.0,193605.0,253.4,Nano1,2
52533.0,76694.0,5848.0,8824.0,192,197,210,141,55004.0,51717.0,41018.0,48393.0,253.4,PEuk1,4
4129.0,12219.0,2422.0,4841.0,1169,1959,2022,3443,5237.0,8447.0,2386.0,2156.0,253.4,Syn,6
44677.0,75729.0,6953.0,11375.0,445,194,175,132,44220.0,43272.0,28953.0,33669.0,253.5,PEuk1,4
4678.0,16111.0,2995.0,5443.0,3920,4474,5317,6460,15383.0,17823.0,1155.0,1625.0,253.5,Syn,6
5001.0,10702.0,1659.0,3194.0,2761,2930,3797,3944,9270.0,9485.0,1380.0,2494.0,253.5,Syn,6
4733.0,19961.0,1126.0,3408.0,2189,2768,2787,3530,8995.0,11198.0,177.0,181.0,253.5,Syn,6
27982.0,57701.0,7782.0,13666.0,119,32,83,51,37292.0,36076.0,11011.0,24546.0,253.6,PEuk1,4
26500.0,39860.0,7091.0,11905.0,569,288,86,52,34988.0,33212.0,16266.0,22621.0,253.6,PEuk1,4
17009.0,30547.0,2065.0,5652.0,4018,4051,5647,5555,16497.0,16442.0,2218.0,4217.0,253.6,Syn,6
244677.0,343829.0,23085.0,37096.0,631,544,588,238,162889.0,150122.0,147526.0,140728.0,253.7,PEuk2,5
29406.0,49522.0,10858.0,17453.0,354,147,0,68,34152.0,32646.0,9240.0,19951.0,253.7,PEuk1,4
16289.0,24951.0,3117.0,5750.0,7415,7005,9036,9199,25691.0,25340.0,2912.0,4974.0,253.7,Syn,6
37826.0,55797.0,3017.0,3892.0,160,196,291,130,41229.0,39335.0,17700.0,30712.0,253.8,PEuk1,4
2838.0,8938.0,666.0,2951.0,605,914,706,1318,2355.0,4630.0,1137.0,1973.0,253.8,Syn,6
13035.0,20460.0,3494.0,6650.0,5289,5680,6964,7124,16595.0,15956.0,430.0,3688.0,253.8,Syn,6
2052.0,12540.0,233.0,1377.0,1028,1851,1283,2168,4149.0,7504.0,963.0,1635.0,253.9,Syn,6
933.0,5553.0,889.0,3684.0,1710,3191,2127,4176,5042.0,10220.0,857.0,1402.0,253.9,Syn,6
1880.0,11737.0,0.0,88.0,149,28,103,0,2757.0,5784.0,14095.0,29300.0,253.9,PEuk1,4
691701.0,709014.0,126175.0,187357.0,3195,2387,181,209,1595270.0,1194330.0,784758.0,632916.0,253.9,Nano1,2
9130.0,14358.0,3000.0,4334.0,5073,4574,6514,6647,16187.0,14942.0,3517.0,3863.0,253.9,Syn,6
3990.0,10992.0,384.0,2304.0,961,2252,1167,3202,3197.0,8276.0,2852.0,3121.0,254.0,Syn,6
1732.0,10084.0,128.0,1194.0,1970,3280,2701,4813,6660.0,11980.0,0.0,166.0,254.0,Syn,6
3037.0,11376.0,0.0,869.0,1387,2433,1835,3452,4280.0,8674.0,320.0,369.0,254.0,Syn,6
6066.0,10506.0,4681.0,9433.0,5106,6069,6438,7400,15803.0,17669.0,2459.0,3135.0,254.0,Syn,6
31661.0,44169.0,5196.0,7162.0,266,123,49,73,47158.0,43246.0,26964.0,34351.0,254.0,PEuk1,4
10056.0,11045.0,1036.0,2975.0,3226,3181,5470,5267,14064.0,12961.0,2911.0,2973.0,254.1,Syn,6
2886.0,14073.0,993.0,3001.0,2809,4232,3857,5743,8853.0,13564.0,971.0,1815.0,254.2,Syn,6
43383.0,69837.0,11854.0,18577.0,270,173,11,42,42116.0,37240.0,23868.0,31493.0,254.2,PEuk1,4
1488.0,7516.0,1464.0,5407.0,1730,2801,2490,3883,6055.0,9578.0,746.0,2184.0,254.3,Syn,6
242068.0,345044.0,27279.0,42457.0,536,460,226,134,152859.0,135595.0,87509.0,70837.0,254.3,PEuk2,5
1902.0,7680.0,0.0,850.0,136,53,125,18,4521.0,4051.0,1360.0,2227.0,254.3,PEuk1,4
483047.0,642388.0,166725.0,243679.0,1635,1184,0,31,447247.0,341240.0,197085.0,160947.0,254.3,Nano1,2
33716.0,49943.0,8455.0,13007.0,145,120,156,81,29449.0,26345.0,27846.0,22972.0,254.4,PEuk1,4
4747.0,13977.0,964.0,1929.0,982,1090,2094,2753,5256.0,7418.0,2195.0,2996.0,254.4,Syn,6
1825.0,11713.0,377.0,1897.0,1363,3245,1811,4422,4728.0,10924.0,661.0,1240.0,254.4,Syn,6
77629.0,120296.0,16650.0,24777.0,158,214,0,0,42736.0,38140.0,28556.0,33815.0,254.5,PEuk1,4
5985.0,13899.0,1122.0,2671.0,1698,3967,2233,5070,5639.0,11875.0,2537.0,2557.0,254.5,Syn,6
1025.0,6062.0,782.0,2933.0,1969,4347,2487,5401,6268.0,12985.0,411.0,537.0,254.5,Syn,6
5394.0,9534.0,2573.0,5060.0,4825,4755,4912,5351,10199.0,11110.0,281.0,578.0,254.5,Syn,6
6582.0,10397.0,1459.0,3175.0,6006,5598,6198,6017,12466.0,11220.0,348.0,1544.0,254.5,Syn,6
20326.0,24615.0,791.0,2097.0,10473,10529,13899,13572,34377.0,32392.0,2844.0,6090.0,254.6,Syn,6
46264.0,72076.0,4847.0,7860.0,8030,8225,12059,12336,38040.0,38710.0,4253.0,7525.0,254.6,Syn,6
958.0,3844.0,295.0,1140.0,40,0,247,169,3639.0,5482.0,1058.0,1424.0,254.6,PEuk1,4
730.0,3262.0,391.0,2369.0,152,95,179,76,2608.0,4466.0,39.0,590.0,254.6,PEuk1,4
843250.0,1052880.0,376040.0,525097.0,1613,1599,696,367,483506.0,414844.0,256185.0,193576.0,254.6,Nano1,2
24290.0,43863.0,7077.0,11781.0,47,161,228,115,34179.0,32044.0,14833.0,22249.0,254.6,PEuk1,4
3309.0,8087.0,1009.0,2057.0,3378,3689,4549,4944,9724.0,10652.0,1567.0,2940.0,254.7,Syn,6
31618.0,52645.0,13504.0,18252.0,145,76,332,171,29734.0,28296.0,16957.0,24613.0,254.7,PEuk1,4
12624.0,10311.0,1297.0,1513.0,2971,3264,4694,4493,13707.0,12972.0,2370.0,2489.0,254.7,Syn,6
9939.0,20848.0,866.0,1960.0,9072,9974,11936,13014,26932.0,29225.0,3568.0,6283.0,254.8,Syn,6
1141.0,4570.0,307.0,2263.0,502,1033,586,1598,2003.0,4632.0,0.0,191.0,254.8,Syn,6
4207.0,5338.0,2150.0,2972.0,6232,6110,6570,6872,15968.0,17163.0,3172.0,3534.0,254.8,Syn,6
970.0,3024.0,1239.0,3430.0,1224,2535,1337,2886,3917.0,8040.0,782.0,758.0,254.8,Syn,6
16418.0,31816.0,4979.0,5325.0,3490,3963,4229,4244,12444.0,13037.0,4030.0,3628.0,254.8,Syn,6
3105.0,10481.0,1220.0,4015.0,1145,1392,1655,2013,3870.0,5300.0,630.0,939.0,254.8,Syn,6
21972.0,41541.0,7803.0,13136.0,88,147,0,106,29100.0,28816.0,14115.0,20396.0,255.0,PEuk1,4
21878.0,24526.0,2518.0,4542.0,4330,4083,6440,6155,18560.0,16448.0,4142.0,3711.0,255.0,Syn,6
56281.0,74564.0,40558.0,68166.0,0,51,0,40,49950.0,46759.0,35279.0,34332.0,255.2,PEuk1,4
4532.0,10087.0,1211.0,3344.0,5730,6950,6228,7741,13967.0,16521.0,1521.0,2377.0,255.2,Syn,6
9019.0,22469.0,1229.0,3501.0,3331,3444,5319,5655,16349.0,17325.0,662.0,2517.0,255.2,Syn,6
31865.0,50453.0,6076.0,9621.0,305,166,436,160,41693.0,38722.0,36455.0,25361.0,255.3,PEuk1,4
3300.0,10695.0,935.0,2952.0,1927,2477,3046,4191,7188.0,10318.0,0.0,303.0,255.3,Syn,6
2301.0,12457.0,1146.0,5279.0,1287,2663,1927,4193,5197.0,10367.0,363.0,1253.0,255.3,Syn,6
7193.0,14130.0,1543.0,2916.0,8030,7767,8922,9377,23833.0,22426.0,1827.0,4424.0,255.4,Syn,6
28578.0,43709.0,26752.0,41603.0,64,89,71,100,41298.0,36498.0,20856.0,27729.0,255.5,PEuk1,4
